start_time,MSC,2G subscriber IMSI Attached  Rate,3G subscriber IMSI Attached  Rate,Number of 2G Emergency Users,Number of 2G IMSI Attached Subscribers in VLR,Number of 2G Subscribers in VLR,Number of 3G Emergency Users,Number of 3G IMSI Attached Subscribers in VLR,Number of 3G Subscribers in VLR,Number of ALS Subscribers in VLR,Number of AoCC Subscribers in VLR,Number of AoCI Subscribers in VLR,Number of A Subscribers in CCBS,Number of BAOC Subscribers in VLR,Number of BOIC Subscribers in VLR,Number of BOIC_EXHC Subscribers in VLR,Number of B Subscribers in CCBS,Number of CFB Subscribers in VLR,Number of CFNRc Subscribers in VLR,Number of CFNRy Subscribers in VLR,Number of CFU Subscribers in VLR,Number of CLIP Subscribers in VLR,Number of CLIR Subscribers in VLR,Number of CNAP Subscribers in VLR,Number of Common Users,Number of COLP Subscribers in VLR,Number of COLR Subscribers in VLR,Number of CT Subscribers in VLR,Number of CUG Subscribers in VLR,Number of CW Subscribers in VLR,Number of Data Service Subscribers in VLR,Number of D_CSI Subscribers in VLR,Number of Emergency Users,Number of GPRS Subscribers in VLR,Number of Hot Billing Subscribers in VLR,Number of HOLD Subscribers in VLR,Number of IMSI Attached International Roaming 2G Subscribers in VLR,Number of IMSI Attached International Roaming 3G Subscribers in VLR,Number of IMSI Attached International Roaming Subscribers in VLR,Number of IMSI Attached National Roaming 2G Subscribers in VLR,Number of IMSI Attached National Roaming 3G Subscribers in VLR,Number of IMSI Attached National Roaming Subscribers in VLR,Number of IMSI Attached SIM Subscribers in VLR,Number of IMSI Attached Subscribers in VLR,Number of IMSI Attached USIM Subscribers in VLR,Number of IMSI Detached Subscribers in VLR,Number of IM-SSF Subscribers Stored Separately in VLR,Number of International Roaming 2G Subscribers in VLR,Number of International Roaming 3G Subscribers in VLR,Number of International Roaming Subscribers in VLR,Number of Inter-MSC Location Update Subscribers Assigned Local NRIs in VLR,Number of IN Subscribers in VLR,Number of LCS Subscribers in VLR,Number of Local IN Subscribers in VLR,Number of Local Subscribers in VLR,Number of MO_SMS_CSI Subscribers in VLR,Number of MPTY Subscribers in VLR,Number of MT_SMS_CSI Subscribers in VLR,Number of M_CSI Subscribers in VLR,Number of non-SGs Associated CSFB Subscribers,Number of National Roaming 2G Subscribers in VLR,Number of National Roaming 3G Subscribers in VLR,Number of National Roaming Subscribers in VLR,Number of Number Range-triggered PPS Subscribers in VLR,Number of ODB ECT Barred Subscribers (ECT Initiator Charged for at Least One Call),Number of ODB ECT Barred Subscribers (ECT Initiator Charged for Both Calls),Number of ODB ECT Barred Subscribers (Initiator Charged for at Least One Call at International Rate),Number of ODB ECT Barred Subscribers (Initiator Charged for at Least One Call at Inter-Zonal Rate),Number of ODB Subscribers in VLR,Number of ODB Subscribers Not Allowed to Originate Multiple ECT Services,Number of ODB_BAOC Subscribers in VLR,Number of ODB_BOICEXHC Subscribers in VLR,Number of ODB_BOIC Subscribers in VLR,Number of OTHER_PLMN Subscribers in VLR,Number of OWN_PLMN Subscribers in VLR,Number of O_CSI Subscribers in VLR,Number of Pooled CS Subscribers,Number of POOL Subscribers in VLR,Number of Roaming IN Subscribers in VLR,Number of Roaming Subscribers in VLR,Number of SGs Associated CSFB Proxy Subscribers,Number of SGs Subscribers in VLR,Number of SIM Subscribers in VLR,Number of SIP Subscribers in VLR,Number of SS_CSI Subscribers in VLR,Number of Subscribers with All ODB ECT Services Barred,Number of Subscribers with All Outgoing Calls Barred When Roaming Outside the HPLMN Country,Number of Super-Charger Subscribers,Number of Super-Charger Subscribers Moved to Purge for Long Time No Action,Number of Super-Charger Subscribers Not Act in Local Office by CancelLocation Notice,Number of Super-Charger Subscribers Not Act in Local Office by SendIdentification notice,Number of Unknown Subscribers in VLR,Number of USIM Subscribers in VLR,Number of VP Dual-Number Subscribers in VLR,Number of VT_CSI Subscribers in VLR,Peak Number of VLR Subscribers,Total Number of IM-SSF Subscribers in VLR,Total Number of Subscribers in VLR,VLR Subscribers Restored for Anchor
202406190200,"MSOFTX/Local Zone:LABEL=0, STATICAREAX=0",81.128,76.989,0,5799,7148,0,517691,672425,0,0,3,0,630,299,416,4,622030,622175,622054,260,677755,675934,0,679923,179,115,82,7,172082,3967,0,0,0,0,676635,36,4098,4276,0,0,95,6087,523778,517691,156145,0,44,4852,5049,0,676342,255,674273,674779,0,629171,0,0,36850,0,0,95,0,0,0,0,0,21204,0,362,30,20594,5049,674874,676342,507439,668865,2069,5144,0,135325,7498,0,0,0,0,0,0,0,0,350,672425,0,0,680039,0,679923,0,false
202406190200,"NEW_MSC1/Local Zone:LABEL=0, STATICAREAX=0",84.511,78.341,0,4545,5378,0,527445,673270,0,0,1,0,458,130,627,1,813668,813717,813694,37,844905,844431,0,845530,102,747,37,1,287068,2847,0,0,0,0,844026,19,1325,2660,0,0,24,4688,668165,527445,177365,0,22,1681,3186,0,844307,158,842270,842320,0,831774,0,0,30960,0,0,24,0,0,0,0,0,5515,0,88,23,5196,3186,842344,844307,0,0,2037,3210,0,135749,5551,0,0,0,0,0,0,0,0,173,673270,0,0,845803,0,845530,0,false
202406190200,"NEW_MSC3/Local Zone:LABEL=0, STATICAREAX=0",84.024,76.08,0,2109,2510,0,439004,577029,0,0,4,0,453,9,129,13,550019,550050,550024,22,579091,578484,0,579751,22,79,26,1,174595,1595,0,0,0,0,578424,10,1581,1659,0,0,76,2292,441296,439004,138455,0,10,1909,1988,0,578218,174,577621,577687,0,566012,0,0,17214,0,0,76,0,0,0,0,0,4594,0,80,15,4424,1988,577763,578218,504529,576981,597,2064,0,57833,2722,0,0,0,0,0,0,0,0,212,577029,0,0,580208,0,579751,0,false
202406190200,"vMSC3/Local Zone:LABEL=0, STATICAREAX=0",84.938,76.357,0,1500,1766,0,274581,359603,0,0,0,0,253,0,57,7,343978,343989,343986,16,361042,360804,0,361498,14,21,11,0,109627,822,0,0,0,0,360656,2,762,813,0,0,33,1604,276185,274581,85313,0,5,967,1023,1,360641,89,360378,360442,0,353214,0,0,12010,0,0,33,0,0,0,0,0,2858,0,59,9,2744,1023,360475,360641,310415,359467,263,1056,0,38972,1895,0,0,0,0,0,0,0,0,129,359603,0,0,361600,0,361498,0,false
202406190200,"vMSC2/Local Zone:LABEL=0, STATICAREAX=0",82.468,77.239,0,1811,2196,0,232095,300488,0,0,0,0,339,126,230,2,278968,279061,278994,110,301659,300532,0,302841,83,34,57,6,76907,2235,0,0,0,0,301089,17,2229,2335,0,0,37,1948,234043,232095,68798,0,23,2666,2784,4,300785,162,299782,300020,0,277964,0,0,23900,0,0,37,0,0,0,0,0,10496,0,191,18,10158,2784,300057,300785,190030,296026,1003,2821,0,88726,2353,0,0,0,0,0,0,0,0,157,300488,0,0,303028,0,302841,0,false
202406190300,"MSOFTX/Local Zone:LABEL=0, STATICAREAX=0",81.26,77.265,0,5793,7129,0,519361,672180,0,0,3,0,630,300,427,4,621831,621975,621855,261,677507,675676,0,679635,178,114,83,8,172033,3959,0,0,0,0,676395,34,4070,4236,0,0,84,6056,525417,519361,154218,0,40,4834,5017,0,676095,250,674039,674534,0,628916,0,0,36219,0,0,84,0,0,0,0,0,21214,0,367,30,20600,5017,674618,676095,507019,668557,2056,5101,0,136108,7455,0,0,0,0,0,0,0,0,326,672180,0,0,679912,0,679635,0,false
202406190300,"NEW_MSC1/Local Zone:LABEL=0, STATICAREAX=0",84.872,78.622,0,4561,5374,0,529089,672957,0,0,1,0,458,130,626,1,813454,813504,813481,37,844658,844182,0,845275,103,746,38,1,286500,2843,0,0,0,0,843779,20,1322,2650,0,0,23,4694,670147,529089,175128,0,22,1673,3171,0,844060,157,842026,842081,0,831532,0,0,30686,0,0,23,0,0,0,0,0,5515,0,87,23,5197,3171,842104,844060,0,0,2034,3194,0,136092,5540,0,0,0,0,0,0,0,0,166,672957,0,0,845535,0,845275,0,false
202406190300,"NEW_MSC3/Local Zone:LABEL=0, STATICAREAX=0",84.112,76.416,0,2107,2505,0,440684,576691,0,0,4,0,448,9,127,13,549694,549723,549699,21,578742,578138,0,579394,22,79,28,0,174480,1582,0,0,0,0,578080,10,1563,1633,0,0,69,2273,442957,440684,136437,0,10,1895,1968,0,577875,170,577285,577357,0,565699,0,0,16225,0,0,69,0,0,0,0,0,4583,0,79,16,4415,1968,577426,577875,504159,576587,590,2037,0,58845,2703,0,0,0,0,0,0,0,0,198,576691,0,0,579829,0,579394,0,false
202406190300,"vMSC3/Local Zone:LABEL=0, STATICAREAX=0",85.214,76.66,0,1510,1772,0,275532,359420,0,0,0,0,260,0,59,7,343834,343846,343841,16,360866,360633,0,361311,14,21,11,0,109518,826,0,0,0,0,360474,2,767,816,0,0,31,1609,277141,275532,84170,0,5,973,1026,1,360460,93,360197,360254,0,353037,0,0,11392,0,0,31,0,0,0,0,0,2849,0,59,8,2735,1026,360285,360460,310180,359242,263,1057,0,39642,1891,0,0,0,0,0,0,0,0,119,359420,0,0,361476,0,361311,0,false
202406190300,"vMSC2/Local Zone:LABEL=0, STATICAREAX=0",82.895,77.544,0,1827,2204,0,232980,300450,0,0,0,0,339,125,219,2,279002,279098,279029,110,301667,300560,0,302807,81,34,52,6,76820,2209,0,0,0,0,301097,18,2193,2296,0,0,37,1960,234940,232980,67867,0,24,2625,2743,0,300810,167,299815,300027,0,277964,0,0,23467,0,0,37,0,0,0,0,0,10490,0,185,18,10164,2743,300064,300810,189913,295975,995,2780,0,89252,2357,0,0,0,0,0,0,0,0,153,300450,0,0,302897,0,302807,0,false
